 82000.000000 2.348514 1.553692 29.231647 3.727326
 223000.000000 2.174199 5.401690 70.700861 30.972700
 193000.000000 2.747384 10.177708 62.077399 24.498706
 215000.000000 1.646242 3.879814 68.476187 31.711361
 136000.000000 2.261528 3.486194 45.583062 11.125792
 181000.000000 2.218001 2.285969 57.705519 24.505926
 449000.000000 2.294195 12.368057 125.234563 325.045256
 29000.000000 2.373586 1.070675 10.417204 2.248125
 373000.000000 2.202438 8.596859 108.602771 148.357574
 131000.000000 2.569815 11.084934 42.848506 15.604071
 184000.000000 2.204738 4.255384 58.938858 26.334286
 10000.000000 2.273088 0.000000 3.472871 1.404271
 34000.000000 1.493314 0.001713 12.427623 2.111289
 282000.000000 1.508200 0.989141 85.045363 82.680283
 361000.000000 2.227406 9.678697 104.877987 170.458297
 454000.000000 2.419574 17.602429 126.985749 315.887172
 84000.000000 2.030733 2.721323 28.766071 6.867535
 271000.000000 2.433450 13.948331 83.606008 50.424440
 101000.000000 2.185817 1.314099 34.189083 8.919779
 300000.000000 2.160535 6.669367 90.076071 94.894421
 155000.000000 1.503015 0.270632 50.479155 17.570116
 112000.000000 2.180318 1.378361 36.804254 13.330480
 305000.000000 1.655358 5.021382 90.625912 106.011829
 423000.000000 2.615816 19.632214 121.545893 168.028020
 174000.000000 2.181503 3.265433 57.591441 13.796111
 85000.000000 2.026795 1.466280 29.418085 6.317196
 137000.000000 2.294787 3.570861 44.949183 15.916205
 370000.000000 2.740156 17.080723 107.773536 172.455917
 135000.000000 2.309571 4.700716 44.859779 13.832975
 245000.000000 2.119701 5.504941 74.695165 61.500184
 120000.000000 1.376599 0.000000 39.060891 16.073806
 367000.000000 1.989086 11.397789 106.666646 165.369750
 108000.000000 2.250207 1.642531 36.173868 9.691751
 377000.000000 2.330441 12.260631 108.925846 186.703937
 283000.000000 1.431863 1.569864 86.696545 59.785975
 490000.000000 1.708299 11.000644 135.696704 291.267661
 270000.000000 1.731006 6.345659 83.484186 47.869890
 242000.000000 1.573303 2.532666 76.081045 38.319174
 80000.000000 2.323534 1.427721 27.310559 7.857434
 134000.000000 2.608403 10.423655 45.428493 9.782601
 320000.000000 2.689860 19.347613 94.881406 104.603623
 240000.000000 1.876829 5.782157 73.008582 73.923139
 331000.000000 2.410635 14.370550 99.598778 79.664402
 260000.000000 1.441352 0.713351 80.087600 57.112818
 367000.000000 1.340182 0.393591 106.145503 174.201686
 282000.000000 2.161961 7.133340 87.417412 43.417239
 58000.000000 2.358056 2.751474 20.277237 4.936615
 451000.000000 2.753858 14.695604 127.636864 176.054591
 44000.000000 2.370566 1.783489 15.406072 3.514095
 114000.000000 2.182454 1.823211 37.548101 14.661962
 142000.000000 2.318918 5.693280 47.471693 13.825580
 101000.000000 2.239777 1.372313 32.373788 15.051012
 34000.000000 2.595763 3.972129 11.924812 2.981762
 179000.000000 1.750293 2.991382 57.235392 29.013318
 124000.000000 2.193812 1.941048 40.604439 14.973925
 342000.000000 1.130245 0.000000 101.180046 119.989537
 77000.000000 2.297983 1.118644 26.220194 6.490419
 274000.000000 1.929224 8.646207 83.202215 71.186417
 73000.000000 1.271291 0.000000 24.518881 8.031900
 95000.000000 2.302686 2.044723 32.061323 9.270294
 46000.000000 2.450584 3.341392 16.416252 3.266124
 102000.000000 1.800268 2.265860 34.950621 6.750342
 40000.000000 2.729700 4.284504 14.051980 3.325463
 96000.000000 2.575269 9.125272 32.100437 9.279127
 245000.000000 2.166406 5.219497 76.998681 37.391959
 157000.000000 2.002426 3.425296 49.361739 29.084674
 337000.000000 1.415024 1.401270 100.778870 101.949793
 135000.000000 2.237629 2.559768 45.714954 9.121301
 148000.000000 2.292357 3.524509 48.296841 18.333846
 216000.000000 2.137977 4.056691 68.300898 35.988494
 216000.000000 1.457272 1.114408 68.865660 30.472771
 68000.000000 2.238503 0.879782 24.139275 3.623740
 235000.000000 2.014154 6.115549 72.233487 58.548300
 64000.000000 2.085118 0.013164 21.478511 6.979151
 70000.000000 1.867545 0.373714 23.878267 6.313735
 173000.000000 2.050822 2.869427 53.761789 35.926883
 105000.000000 1.948494 1.360700 35.187076 9.347780
 77000.000000 2.751339 5.795530 26.222491 6.909554
 263000.000000 2.261665 7.327167 80.008613 83.365154
 183000.000000 2.312109 5.943753 59.204658 21.564000
 37000.000000 1.901616 0.046151 13.222060 2.624992
 378000.000000 1.600723 5.657721 109.495713 148.402354
 76000.000000 2.426971 6.034132 25.604173 8.056801
 309000.000000 2.753637 12.873339 93.315660 75.416566
 182000.000000 2.571147 13.184161 57.995254 29.803088
 61000.000000 1.306010 0.000000 21.633397 4.083876
 231000.000000 2.809019 4.269619 71.789944 45.352549
 157000.000000 2.162221 3.191553 50.418230 23.173276
 48000.000000 1.787868 0.011981 16.762867 4.088277
 225000.000000 2.316201 8.115910 69.605817 49.588089
 101000.000000 2.271975 2.111700 32.697055 15.809003
 54000.000000 2.188220 0.014052 19.071987 3.438442
 280000.000000 2.277614 8.458581 85.847378 58.790076
 61000.000000 2.085461 0.161097 21.060014 5.150330
 158000.000000 2.384252 7.948691 49.965884 27.861629
 177000.000000 2.242974 4.844217 57.018262 22.236134
 110000.000000 1.772019 1.643956 37.279350 8.541984
 269000.000000 1.278436 0.003232 83.048810 51.872307
 54000.000000 2.280690 1.801953 18.952037 3.449242
 130000.000000 2.107188 2.280259 43.729968 10.026890
