 368000.000000 2.009756 0.469890 13.283784 2.782609
 208000.000000 2.478578 2.171877 7.643254 1.667921
 738000.000000 2.454983 5.790416 26.046215 4.973952
 36000.000000 2.480851 0.002033 1.183396 1.093912
 81000.000000 1.735419 0.000000 3.140430 1.242293
 138000.000000 2.386934 0.780940 5.048181 1.436880
 714000.000000 1.522291 0.341001 24.810701 5.605989
 590000.000000 2.744492 5.521752 20.896618 4.146657
 51000.000000 2.416319 0.290155 1.973477 1.128187
 461000.000000 2.385276 1.768959 16.911108 3.017301
 657000.000000 2.423633 4.295908 23.171641 4.628440
 496000.000000 2.377120 2.466633 17.977256 3.221505
 507000.000000 1.876724 1.730869 18.223450 3.195933
 235000.000000 2.192222 0.003440 8.623644 1.955107
 222000.000000 2.664801 4.309960 8.280380 1.948927
 187000.000000 2.657184 3.034517 6.871000 1.705090
 104000.000000 2.406749 0.279923 3.901814 1.321927
 121000.000000 2.672798 2.368647 4.646694 1.427583
 217000.000000 2.539950 2.865182 7.953371 1.725110
 87000.000000 2.471682 0.979252 3.131064 1.291186
 113000.000000 2.025197 0.000000 4.253921 1.430040
 270000.000000 2.103810 0.397190 9.785498 2.054235
 512000.000000 2.277941 0.772001 18.424102 3.622168
 657000.000000 2.587723 7.242261 22.932469 4.651370
 306000.000000 2.400689 1.204210 11.051180 2.403927
 71000.000000 2.511156 1.516705 2.743575 1.192955
 126000.000000 1.611260 0.000000 4.594492 1.474205
 229000.000000 2.503368 2.842949 8.358113 1.690371
 339000.000000 2.382136 2.003791 12.343456 2.259716
 125000.000000 2.616618 2.131057 4.664712 1.340945
 350000.000000 2.503240 3.296194 12.668178 2.607121
 384000.000000 2.524675 4.131141 13.977532 2.697187
 544000.000000 2.044399 0.575479 19.524806 3.388834
 491000.000000 1.947090 0.461279 17.725999 3.351445
 407000.000000 2.170016 0.616686 14.849045 2.478822
 610000.000000 2.355011 2.325805 21.176579 4.570075
 239000.000000 2.494459 2.706209 8.625734 1.930071
 346000.000000 2.428814 2.145378 12.484525 2.730700
 199000.000000 2.637553 2.738061 7.258333 1.732540
 40000.000000 2.645977 0.488381 1.196006 1.091408
 269000.000000 2.499065 3.362116 9.684012 2.166076
 639000.000000 2.316425 1.474724 22.765683 4.304406
 99000.000000 2.659704 2.198542 3.506173 1.366848
 528000.000000 2.364882 2.466348 18.650990 4.036541
 312000.000000 2.585606 4.656143 11.396358 2.391779
 609000.000000 2.649833 7.617151 21.474746 4.375847
 676000.000000 1.965897 1.577917 23.692750 5.128440
 13000.000000 2.185190 0.000000 0.400000 1.011585
 454000.000000 2.721124 4.904342 16.571004 3.126969
 40000.000000 2.414668 0.130225 1.195142 1.109438
 168000.000000 2.538290 2.516349 6.137912 1.592360
 539000.000000 2.371105 1.104135 18.825576 4.047868
 551000.000000 2.016793 1.110883 19.715528 3.752521
 499000.000000 2.245009 0.379574 17.547690 3.816773
 761000.000000 2.405992 5.427817 26.774535 5.723258
 270000.000000 2.283777 0.007573 9.678667 2.243031
 1032000.000000 2.235515 1.808909 34.546107 11.192760
 849000.000000 1.989786 1.352755 28.982232 7.408261
 883000.000000 2.301168 2.090995 30.102772 7.842500
 26000.000000 2.385196 0.000000 0.796992 1.046986
 152000.000000 2.571888 2.174061 5.759151 1.503159
 173000.000000 1.628153 0.000000 6.481418 1.570162
 314000.000000 2.705955 4.846507 11.457398 2.433811
 207000.000000 2.546484 1.970851 7.633371 1.729252
 81000.000000 2.471934 0.504945 3.110562 1.265972
 767000.000000 2.358139 2.648281 26.922809 5.178860
 475000.000000 2.347073 2.363051 17.259257 2.855921
 557000.000000 2.267767 0.507909 19.627738 3.775792
 112000.000000 2.433440 0.524161 4.267616 1.395571
 386000.000000 2.416333 2.492488 13.792902 3.189333
 471000.000000 1.483468 0.000000 16.835971 3.685690
 147000.000000 1.652663 0.000000 5.408920 1.507457
 1105000.000000 2.403083 6.762541 37.027304 11.511473
 215000.000000 2.347152 0.200600 8.065931 1.666766
 874000.000000 2.388221 5.463873 30.127521 6.593923
 450000.000000 2.712361 6.048432 15.822463 3.483464
 248000.000000 2.398357 0.791429 9.001789 1.903804
 472000.000000 2.641952 7.370923 16.944962 3.727674
 521000.000000 2.118340 1.085447 18.725638 3.628393
 268000.000000 2.572607 3.405071 9.866831 1.960184
 519000.000000 2.190687 0.434130 18.220247 4.018336
 602000.000000 2.301787 1.587133 21.126345 4.650612
 44000.000000 2.428336 0.001105 1.574907 1.122178
 697000.000000 2.371688 3.455626 24.258349 5.095911
 639000.000000 2.100628 1.243966 22.433036 4.673370
 302000.000000 2.525305 4.226679 11.078863 2.449655
 312000.000000 2.271445 0.216589 11.590727 2.309853
 306000.000000 2.613329 4.420422 11.280894 2.125574
 193000.000000 2.256256 0.114283 7.282469 1.622729
 624000.000000 2.621242 7.908431 21.900991 4.663831
 68000.000000 2.650272 1.406491 2.359038 1.209658
 1160000.000000 1.196580 0.000000 38.865751 10.566317
 62000.000000 2.518785 0.268987 2.360349 1.174248
 38000.000000 2.508714 0.243716 1.191514 1.103580
 1127000.000000 2.549030 9.765557 37.812207 10.037925
 328000.000000 2.420221 2.095747 11.923744 2.312886
 756000.000000 1.727351 0.551207 26.466539 5.570092
 108000.000000 2.539447 0.914468 3.867646 1.385451
 282000.000000 1.340339 0.000000 10.368544 2.148901
 190000.000000 2.637525 3.977099 6.796814 1.714962
