 22125.000000 0.348542 2.154874 0.000000 -8.448177 -1.647247 0.190553 11.643670 10.000000 49.366037
 164771.000000 0.330768 1.187498 0.000000 -13.000000 0.248725 0.123097 60.880108 22.000000 152.489288
 6999.000000 0.340247 1.738607 0.000000 -13.000000 -4.837448 0.270794 2.194446 4.000000 42.508233
 187297.000000 0.320078 1.063704 0.000000 -13.000000 -0.621038 0.114615 66.438067 23.000000 152.502267
 25685.000000 0.330817 1.942041 0.000000 -7.856625 -1.087432 0.129811 6.728479 10.000000 79.522184
 101351.000000 0.336073 1.599464 0.000000 -10.475755 0.327798 0.144270 44.964256 20.000000 141.631728
 43784.000000 0.347871 1.971253 0.000000 -8.300625 -0.166261 0.140225 17.509623 16.000000 82.236766
 80251.000000 0.348770 1.727120 0.000000 -10.778917 -0.220812 0.146176 34.515429 18.000000 130.384363
 67091.000000 0.342033 0.563628 0.000000 -13.000000 -0.102940 0.147804 28.354344 15.000000 145.863313
 116283.000000 0.349769 2.393293 0.000000 -0.991812 -0.118836 0.140926 42.545849 22.000000 150.110926
 10721.000000 0.308873 0.778429 0.000000 -13.000000 -3.477026 0.337152 5.563738 5.000000 52.548097
 65629.000000 0.339267 1.375787 0.000000 -13.000000 -0.195604 0.172561 28.715412 15.000000 129.193944
 51802.000000 0.348366 1.588429 0.000000 -11.033009 -0.969617 0.148472 18.223954 16.000000 117.485747
 8285.000000 0.330030 1.452799 0.000000 -13.000000 -3.024971 0.277713 4.180637 5.000000 45.125039
 79102.000000 0.344883 1.491644 0.000000 -12.921386 -0.150610 0.129917 32.606053 18.000000 110.617658
 359262.000000 0.337599 1.276553 0.000000 -12.999928 0.348850 0.130831 141.056997 27.000000 179.128604
 53643.000000 0.347851 1.363613 0.000000 -12.904821 -1.256742 0.133437 17.556967 16.000000 113.814277
 309385.000000 0.346965 1.440594 0.000000 -12.831409 0.704228 0.131673 141.131745 25.000000 174.275202
 187132.000000 0.336307 1.427216 0.000000 -12.593421 0.260535 0.114797 71.381475 25.000000 153.487613
 553749.000000 0.338602 1.450143 0.000000 -12.349086 1.017788 0.108815 227.562018 30.000000 205.418274
 130314.000000 0.344445 2.428499 0.000000 -0.349746 0.224805 0.147097 51.962156 20.000000 124.563433
 71521.000000 0.347531 1.256767 0.000000 -13.000000 -0.705855 0.160163 25.887499 15.000000 147.193436
 101741.000000 0.349684 1.895945 0.000000 -6.273229 -0.238888 0.147803 38.562835 18.000000 125.474495
 63336.000000 0.344682 1.536301 0.000000 -12.022705 -0.552710 0.157109 20.279821 16.000000 98.231933
 169079.000000 0.347317 1.232777 0.000000 -13.000000 0.353312 0.141110 78.196307 19.000000 149.373432
 33927.000000 0.340741 1.390992 0.000000 -13.000000 -1.985211 0.185695 16.207940 9.000000 73.824527
 76312.000000 0.348893 1.556687 0.000000 -12.304571 0.337724 0.151890 40.582394 18.000000 143.137934
 10777.000000 0.348823 1.851518 0.000000 -12.373905 -5.412589 0.193663 3.095112 6.000000 59.697238
 27394.000000 0.349664 0.953252 0.000000 -13.000000 -3.969705 0.110685 7.543419 15.000000 116.403588
 35508.000000 0.326439 1.612378 0.000000 -11.606196 -1.608348 0.143351 9.864918 15.000000 96.101089
 52452.000000 0.345714 0.896226 0.000000 -13.000000 -0.785910 0.110787 17.656649 17.000000 113.671332
 29049.000000 0.345639 1.103818 0.000000 -13.000000 -2.348094 0.148906 11.031040 12.000000 119.088692
 47891.000000 0.344594 0.782215 0.000000 -13.000000 -1.290886 0.158440 14.857729 16.000000 115.970152
 224196.000000 0.338294 1.000917 0.000000 -13.000000 0.232701 0.140141 91.412566 24.000000 148.062977
 341427.000000 0.347001 0.848035 0.000000 -13.000000 0.110067 0.122162 134.581027 28.000000 195.439631
 44553.000000 0.326707 1.022882 0.000000 -13.000000 -1.169701 0.135065 15.933467 16.000000 131.332895
 82752.000000 0.304370 2.132505 0.000000 -8.274735 0.098365 0.118460 29.728506 21.000000 124.882574
 26659.000000 0.342042 0.885791 0.000000 -13.000000 -3.679685 0.173977 10.487217 11.000000 99.137142
 162919.000000 0.334947 1.311344 0.000000 -13.000000 -0.147219 0.126672 63.890245 22.000000 157.526606
 88299.000000 0.341706 2.153210 0.000000 -6.178285 0.282810 0.133100 37.970310 18.000000 163.087028
 84238.000000 0.335668 1.166188 0.000000 -12.980249 -0.437328 0.132785 31.522279 19.000000 137.109369
 58778.000000 0.347682 1.154269 0.000000 -13.000000 -0.656147 0.109477 18.700862 17.000000 104.964379
 318671.000000 0.345637 0.789775 0.000000 -13.000000 -0.034136 0.118325 118.003068 29.000000 187.965888
 54234.000000 0.345944 1.299444 0.000000 -13.000000 -0.188838 0.159375 22.762285 15.000000 123.192053
 107846.000000 0.345624 1.230450 0.000000 -13.000000 0.161110 0.126991 37.273935 20.000000 139.514565
 95980.000000 0.338794 1.228195 0.000000 -13.000000 0.183366 0.145995 40.850341 19.000000 134.245566
 66677.000000 0.347778 1.504972 0.000000 -10.651867 -0.556142 0.125357 16.344941 17.000000 121.580191
 5488.000000 0.340882 2.030905 0.000000 -12.537511 -7.655146 0.235929 1.676211 5.000000 41.571770
 13363.000000 0.332963 1.898710 0.000000 -10.186232 -2.023989 0.176496 4.129589 7.000000 50.733542
 59804.000000 0.339018 1.143312 0.000000 -13.000000 0.543953 0.157790 27.732580 16.000000 99.046764
 7476.000000 0.342664 1.991526 0.000000 -10.297536 -5.536308 0.230388 2.963342 6.000000 56.697156
 214460.000000 0.341054 1.391311 0.000000 -12.914074 0.556817 0.120332 96.985372 22.000000 146.045896
 268230.000000 0.347999 2.019125 0.000000 -3.999317 0.647196 0.139247 118.889343 24.000000 169.508583
 98769.000000 0.346498 1.460691 0.000000 -12.463339 -0.428859 0.113715 27.979872 22.000000 116.188394
 32165.000000 0.331230 1.838109 0.000000 -11.216365 -1.383065 0.190998 16.013815 13.000000 66.461684
 47307.000000 0.343059 1.195966 0.000000 -13.000000 0.002280 0.164325 16.024836 12.000000 90.516570
