 391864.000000 0.349741 2.173845 0.000000 -4.221157 0.704748 0.153469 311.536274 25.000000 62.132297
 876135.000000 0.345518 1.587963 0.000000 -4.883007 0.998840 0.122407 701.637472 35.000000 96.030573
 62286.000000 0.331536 2.301663 0.000000 -3.104517 -0.094094 0.185811 51.235962 13.000000 36.165209
 145015.000000 0.343701 2.296212 0.000000 -3.833027 0.119990 0.166986 111.455440 19.000000 42.862683
 915699.000000 0.349980 2.119844 0.000000 -3.300342 0.935558 0.127179 714.195983 34.000000 97.513858
 9705.000000 0.344260 2.079981 0.000000 -5.000000 -2.145834 0.210077 6.400262 7.000000 28.504011
 102510.000000 0.349692 2.411741 0.000000 -1.187044 -0.074066 0.234048 85.077191 13.000000 30.326197
 328637.000000 0.334891 2.309260 0.000000 -2.446176 0.757389 0.176109 263.696014 23.000000 57.632525
 107968.000000 0.339681 2.122956 0.000000 -3.835940 0.397712 0.180969 85.547870 16.000000 43.963735
 93835.000000 0.348486 2.632777 0.000000 1.291740 -0.067902 0.201042 72.172913 15.000000 38.704463
 205928.000000 0.346580 1.816611 0.000000 -4.744226 0.475999 0.196871 170.455248 17.000000 51.115669
 332757.000000 0.344360 2.165369 0.000000 -3.261828 0.649450 0.121657 254.180841 30.000000 71.687427
 367285.000000 0.349971 1.604414 0.000000 -4.965066 0.842055 0.153927 299.163081 25.000000 68.561496
 719311.000000 0.344468 2.130599 0.000000 -3.576691 0.939694 0.137707 559.349161 34.000000 95.235268
 145526.000000 0.344180 1.719075 0.000000 -4.385845 -0.040537 0.164982 117.459293 19.000000 39.590826
 673565.000000 0.337033 1.550788 0.000000 -4.557547 0.872650 0.128267 524.169586 35.000000 85.736512
 68277.000000 0.334544 2.647158 0.000000 1.641487 0.333993 0.199357 54.826533 12.000000 38.234373
 10586.000000 0.347243 1.893848 0.000000 -4.934993 -1.812435 0.234945 8.182858 7.000000 24.535427
 24087.000000 0.346817 2.441622 0.000000 -0.477007 -1.047984 0.192113 16.484617 11.000000 32.176099
 12534.000000 0.337022 2.114904 0.000000 -4.897594 -1.245063 0.263963 9.277715 6.000000 26.504854
 160352.000000 0.346237 1.903358 0.000000 -2.652211 0.467329 0.156791 114.058832 21.000000 57.450943
 37607.000000 0.336791 2.252550 0.000000 -3.393374 -0.311354 0.367526 30.235685 6.000000 23.488168
 76349.000000 0.329808 1.444099 0.000000 -5.000000 -0.053226 0.202827 62.532732 13.000000 36.969971
 66529.000000 0.342150 1.721649 0.000000 -5.000000 0.019643 0.215297 52.038182 13.000000 37.960966
 83669.000000 0.338537 1.008088 0.000000 -5.000000 0.015421 0.139450 63.064275 17.000000 51.859572
 722649.000000 0.345127 2.318592 0.000000 -2.486169 0.944256 0.152890 582.058506 30.000000 79.829592
 378549.000000 0.346016 1.772420 0.000000 -4.020381 0.740701 0.142269 300.512394 28.000000 72.426834
 651175.000000 0.343496 2.312711 0.000000 -2.913447 0.986486 0.146863 510.839351 28.000000 87.722574
 1078705.000000 0.348279 2.162331 0.000000 -4.123668 0.954463 0.140542 861.412333 31.000000 96.350697
 496855.000000 0.347760 1.734492 0.000000 -4.233288 0.773189 0.144989 389.190236 29.000000 82.056087
 53983.000000 0.341501 2.152423 0.000000 -4.382998 0.015357 0.228100 44.697016 11.000000 33.497501
 176146.000000 0.346863 2.021170 0.000000 -3.230314 0.684938 0.183612 137.165550 18.000000 59.130146
